#time	h1	h2	h3
5.2304609218436875	0.01967263043270081	0.012222685417001425	0.014001052257625287
5.2505010020040075	0.019727947234999477	0.012270298509028933	0.014096191369514352
5.270541082164328	0.0197831099930223	0.012317791284755755	0.014191486917226142
5.290581162324649	0.01983811937827567	0.012365163977773656	0.014286938364273314
5.31062124248497	0.019892976053591364	0.012412416823060499	0.014382545178897086
5.33066132264529	0.01994768067332561	0.01245955005692595	0.014478306833969907
5.350701402805611	0.020002233883553187	0.01250656391695867	0.0145742228069008
5.370741482965932	0.020056636322256523	0.012553458641974748	0.014670292579542664
5.390781563126252	0.020110888619510176	0.012600234471967611	0.01476651563810216
5.410821643286573	0.02016499139766053	0.01264689164805928	0.014862891473051837
5.430861723446894	0.020218945271501112	0.012693430412452775	0.014959419579044207
5.4509018036072145	0.020272750848443388	0.01273985100838598	0.015056099454828163
5.4709418837675345	0.020326408728683323	0.012786153680086537	0.01515293060316741
5.490981963927855	0.020379919505363765	0.012832338672728066	0.015249912530760856
5.511022044088176	0.020433283764732652	0.012878406232387507	0.015347044748165051
5.531062124248497	0.020486502086297386	0.012924356606003575	0.015444326769718538
5.551102204408817	0.02053957504297526	0.012970190041336363	0.015541758113467944
5.571142284569138	0.020592503201240085	0.013015906786928001	0.015639338301096102
5.591182364729459	0.0206452871212652	0.01306150709206434	0.01573706685785171
5.611222444889779	0.020697927357062777	0.013106991206737709	0.015834943312481024
5.6312625250501	0.020750424456619856	0.013152359381610624	0.015932967197160867
5.651302605210421	0.0208027789620307	0.013197611867980505	0.016031138047433623
5.671342685370742	0.020854991409626007	0.013242748917745293	0.01612945540214365
5.691382765531062	0.020907062330098924	0.013287770783370071	0.016227918803375162
5.7114228456913825	0.020958992248627708	0.013332677717854477	0.016326527796391953
5.731462925851703	0.021010781684995476	0.013377469974701043	0.016425281929578296
5.751503006012024	0.021062431153706932	0.013422147807884413	0.016524180754381425
5.771543086172344	0.021113941164102167	0.013466711471821394	0.016623223825255388
5.791583166332665	0.021165312220467598	0.013511161221341729	0.016722410699606314
5.811623246492986	0.021216544822144114	0.013555497311659757	0.016821740937738954
5.831663326653306	0.021267639463632606	0.013599719998346785	0.016921214102804612
5.851703406813627	0.021318596634696787	0.013643829537304275	0.017020829760750235
5.871743486973948	0.021369416820463456	0.013687826184737675	0.01712058748026885
5.891783567134269	0.0214201005015203	0.013731710197131012	0.01722048683275113
5.911823647294589	0.021470648154011188	0.013775481831222137	0.017320527392238227
5.9318637274549095	0.021521060249729197	0.013819141343978754	0.017420708735375642
5.95190380761523	0.021571337256207253	0.01386268899257498	0.01752103044136824
5.971943887775551	0.02162147963680645	0.013906125034368578	0.017621492091936412
5.991983967935871	0.021671487850802265	0.013949449726878824	0.01772209327127337
6.012024048096192	0.021721362353468752	0.013992663327765126	0.017822833566003143
6.032064128256513	0.0217711035961603	0.014035766094805883	0.017923712565140054
6.052104208416833	0.021820712026391655	0.014078758285878307	0.018024729860048692
6.072144288577154	0.021870188087915875	0.014121640158938577	0.018125885044405415
6.092184368737475	0.021919532220800328	0.01416441197200263	0.01822717771416009
6.112224448897796	0.021968744861500786	0.014207073983127403	0.018328607467499407
6.132264529058116	0.02201782644293374	0.014249626450392738	0.0184301739048106
6.152304609218437	0.022066777394546905	0.014292069631883652	0.018531876628646412
6.1723446893787575	0.022115598142387984	0.014334403785673185	0.018633715243690445
6.192384769539078	0.022164289109171658	0.014376629169805704	0.018735689356723862
6.212424849699398	0.022212850714345055	0.01441874604228066	0.018837798576592492
6.232464929859719	0.022261283374151477	0.014460754661036796	0.018940042514174877
6.25250501002004	0.022309587501692686	0.014502655283936941	0.019042420782351036
6.27254509018036	0.02235776350698948	0.01454444816875296	0.019144932995972027
6.292585170340681	0.022405811797040952	0.014586133573151383	0.019247578771830108
6.312625250501002	0.02245373277588213	0.014627711754679331	0.019350357728629867
6.332665330661323	0.02250152684464041	0.014669182970750885	0.019453269486959655
6.352705410821643	0.022549194401590315	0.01471054747863376	0.019556313669263997
6.372745490981964	0.0225967358422072	0.014751805535436497	0.019659489899816564
6.3927855711422845	0.022644151559219387	0.014792957398095866	0.019762797804693737
6.4128256513026045	0.022691441942659287	0.014834003323364845	0.019866237011748788
6.432865731462925	0.02273860737991296	0.014874943567800681	0.019969807150586782
6.452905811623246	0.022785648255768738	0.014915778387753528	0.020073507852539994
6.472945891783567	0.02283256495246447	0.014956508039355278	0.02017733875064379
6.492985971943887	0.022879357849733783	0.014997132778508821	0.02028129947961316
6.513026052104208	0.02292602732485102	0.015037652860877524	0.020385389675820008
6.533066132264529	0.02297257375267522	0.01507806854187508	0.02048960897727059
6.55310621242485	0.023018997505692966	0.015118380076655594	0.02059395702358372
6.57314629258517	0.023065298954060294	0.015158587720104111	0.020698433455969348
6.593186372745491	0.023111478465643383	0.015198691726827258	0.020803037917207844
6.613226452905812	0.02315753640605844	0.015238692351144213	0.020907770051629426
6.633266533066132	0.023203473138710514	0.01527858984707801	0.02101262950509444
6.6533066132264524	0.023249289024831525	0.01531838446834712	0.02111761592497376
6.673346693386773	0.02329498442351702	0.015358076468357065	0.021222728960129812
6.693386773547094	0.0233405596917625	0.015397666100192615	0.021327968260898104
6.713426853707414	0.023386015184498544	0.015437153616610013	0.021433333479068856
6.733466933867735	0.023431351254625195	0.015476539270029477	0.021538824267869433
6.753507014028056	0.023476568253045497	0.015515823312527946	0.021644440281946994
6.773547094188377	0.02352166652869825	0.01555500599583205	0.021750181177351457
6.793587174348697	0.023566646428589966	0.015594087571311359	0.021856046611518958
6.813627254509018	0.023611508297826073	0.015633068289971724	0.021962036243255694
6.833667334669339	0.023656252479641298	0.015671948402448895	0.022068149732722073
6.853707414829659	0.023700879315429416	0.01571072815900239	0.02217438674141722
6.8737474949899795	0.023745389144772287	0.015749407809509473	0.02228074693216386
6.8937875751503	0.023789782305468084	0.015787987603459376	0.022387229969093515
6.913827655310621	0.023834059133558978	0.015826467789947694	0.02249383551763205
6.933867735470941	0.0238782199633581	0.015864848617670936	0.022600563244485436
6.953907815631262	0.02392226512747589	0.01590313033492135	0.022707412817626102
6.973947895791583	0.0239661949568458	0.015941313189581807	0.022814383906279146
6.993987975951904	0.024010009780749388	0.01597939742912089	0.022921476180909353
7.014028056112224	0.024053709926840798	0.016017383300588182	0.02302868931320805
7.034068136272545	0.02409729572117076	0.016055271050609683	0.02313602297608056
7.054108216432866	0.024140767488209928	0.01609306092538343	0.02324347684363368
7.074148296593186	0.024184125550871634	0.016130753170675135	0.023351050591163706
7.0941883767535066	0.024227370230534263	0.0161683480318142	0.023458743895144542
7.114228456913827	0.024270501847062916	0.016205845753689576	0.02356655643321592
7.134268537074148	0.024313520718830767	0.016243246580746114	0.02367448788417224
7.154308617234468	0.02435642716273971	0.016280550756980688	0.02378253792795133
7.174348697394789	0.024399221494240685	0.016317758525938763	0.023890706245623648
7.19438877755511	0.024441904027353453	0.016354870130710894	0.023998992519381583
7.214428857715431	0.024484475074685975	0.016391885813929453	0.02410739643252896
7.234468937875751	0.02452693494745322	0.0164288058177654	0.02421591766947093
7.254509018036072	0.024569283955495683	0.01646563038392524	0.024324555915703976
7.274549098196393	0.024611522407297387	0.016502359753648076	0.024433310857805958
7.294589178356713	0.02465365061000351	0.016538994167702773	0.02454218218342676
7.314629258517034	0.02469566886943758	0.016575533866385234	0.0246511695812787
7.3346693386773545	0.024737577490118276	0.01661197908951575	0.024760272741127503
7.354709418837675	0.024779376775275874	0.01664833007643653	0.024869491353783104
7.374749498997995	0.02482106702686828	0.016684587066009244	0.024978825111090952
7.394789579158316	0.024862648545596753	0.016720750296612782	0.025088273705923363
7.414829659318637	0.024904121630921178	0.01675682000614091	0.025197836832171017
7.434869739478958	0.024945486581075142	0.01679279643200032	0.025307514184734564
7.454909819639278	0.02498674369308047	0.01682867981110844	0.025417305459516655
7.474949899799599	0.02502789326276162	0.016864470379891576	0.02552721035341385
7.49498997995992	0.02506893558475962	0.01690016837428304	0.025637228564308855
7.51503006012024	0.025109870952545823	0.016935774029721393	0.025747359791062765
7.535070140280561	0.025150699658435225	0.016971287581148735	0.025857603733507695
7.5551102204408815	0.02519142199359953	0.017006709263009116	0.025967960092439308
7.575150300601202	0.025232038248079968	0.017042039309246918	0.026078428569609607
7.595190380761522	0.02527254871079981	0.017077277953305593	0.02618900886771984
7.615230460921843	0.025312953669576563	0.01711242542812611	0.02629970069041359
7.635270541082164	0.02535325341113393	0.017147481966145687	0.02641050374226993
7.655310621242485	0.0253934482211135	0.017182447799296573	0.026521417728796744
7.675350701402805	0.025433538384086258	0.01721732315900491	0.02663244235642406
7.695390781563126	0.025473524183563644	0.017252108276189546	0.02674357733249786
7.715430861723447	0.025513405902008623	0.017286803381261047	0.026854822365273485
7.735470941883767	0.0255531838208463	0.017321408704120713	0.026966177163909588
7.755511022044088	0.02559285822047446	0.017355924474159644	0.027077641438462
7.775551102204409	0.025632429380273835	0.017390350920257945	0.027189214899877714
7.7955911823647295	0.025671897578618045	0.017424688270783827	0.02730089725998913
7.8156312625250495	0.025711263092883466	0.017458936753592922	0.027412688231508154
7.83567134268537	0.025750526199458893	0.01749309659602758	0.02752458752802068
7.855711422845691	0.025789687173754877	0.017527168024916287	0.027636594863980814
7.875751503006012	0.02582874629021294	0.017561151266572966	0.02774870995470566
7.895791583166332	0.02586770382231458	0.017595046546796545	0.027860932516369823
7.915831663326653	0.02590656004259018	0.017628854090870442	0.027973262266000106
7.935871743486974	0.025945315222627514	0.017662574123562123	0.028085698921470406
7.955911823647294	0.025983969633080285	0.01769620686912268	0.028198242201496616
7.975951903807615	0.02602252354367641	0.01772975255128654	0.02831089182563161
7.995991983967936	0.02606097722322614	0.017763211393271135	0.028423647514260204
8.016032064128256	0.02609933093962994	0.017796583617776647	0.028536508988594528
8.036072144288577	0.02613758495988638	0.01782986944698581	0.028649475970669164
8.056112224448897	0.026175739550099643	0.01786306910256365	0.028762548183336446
8.076152304609218	0.02621379497548714	0.017896182805657485	0.028875725350261807
8.09619238476954	0.026251751500386666	0.017929210776896676	0.0289890071959195
8.11623246492986	0.02628960938826368	0.017962153236392657	0.029102393445587845
8.13627254509018	0.026327368901718363	0.017995010403738916	0.029215883825345016
8.1563126252505	0.02636503030249239	0.01802778249801092	0.02932947806206472
8.176352705410821	0.02640259385147583	0.01806046973776625	0.029443175883411894
8.196392785571142	0.026440059808713636	0.018093072341044597	0.029556977017838573
8.216432865731463	0.026477428433412224	0.0181255905253679	0.029670881194579782
8.236472945891784	0.026514699983945823	0.018158024507740535	0.02978488814364945
8.256513026052104	0.026551874717862675	0.018190374504649377	0.02989899759583647
8.276553106212425	0.026588952891891202	0.018222640732064067	0.030013209282700765
8.296593186372744	0.026625934761946045	0.018254823405437274	0.030127522936569368
8.316633266533065	0.026662820583133826	0.018286922739704798	0.030241938290532722
8.336673346693386	0.02669961060975909	0.018318938949286056	0.03035645507844078
8.356713426853707	0.026736305095329854	0.018350872248084224	0.03047107303489946
8.376753507014028	0.02677290429256321	0.018382722849486638	0.03058579189526688
8.396793587174349	0.026809408453390863	0.018414490966365164	0.030700611395649818
8.41683366733467	0.026845817828964322	0.018446176811076548	0.030815531272900196
8.436873747494989	0.026882132669660302	0.018477780595462807	0.030930551264611545
8.45691382765531	0.026918353225085893	0.018509302530851722	0.031045671109115575
8.47695390781563	0.026954479744083496	0.0185407428280572	0.031160890545478808
8.496993987975952	0.026990512474735964	0.018572101697379842	0.031276209313499184
8.517034068136272	0.02702645166437139	0.018603379348607323	0.031391627153702785
8.537074148296593	0.027062297559567947	0.018634575991015	0.03150714380734057
8.557114228456914	0.027098050406158595	0.01866569183336639	0.0316227590163852
8.577154308617233	0.027133710449235734	0.018696727083913737	0.03173847252352778
8.597194388777554	0.027169277933155756	0.018727681950398575	0.03185428407217483
8.617234468937875	0.027204753101543484	0.018758556640052316	0.03197019340644511
8.637274549098196	0.02724013619729664	0.018789351359596862	0.03208620027116659
8.657314629258517	0.027275427462590107	0.018820066315245194	0.03220230441187349
8.677354709418838	0.027310627138880175	0.018850701712702044	0.03231850557480325
8.697394789579159	0.027345735466908813	0.018881257757164538	0.032434803506893595
8.71743486973948	0.02738075268670766	0.018911734653322847	0.03255119795577964
8.737474949899799	0.02741567903760213	0.01894213260536088	0.03266768866979105
8.75751503006012	0.02745051475821539	0.018972451816956972	0.03278427539794921
8.77755511022044	0.02748526008647221	0.019002692491284598	0.03290095788996436
8.797595190380761	0.027519915259602925	0.01903285483101315	0.033017735896232844
8.817635270541082	0.02755448051414709	0.019062939038308552	0.03313460916783453
8.837675350701403	0.027588956085957277	0.019092945314834107	0.03325157745652989
8.857715430861724	0.02762334221020274	0.019122873861751263	0.03336864051475737
8.877755511022043	0.02765763912137298	0.019152724879720303	0.0334857980956309
8.897795591182364	0.027691847053281368	0.01918249856890123	0.03360304995293718
8.917835671342685	0.02772596623906856	0.019212195128954473	0.03372039584113305
8.937875751503006	0.02775999691120597	0.01924181475904174	0.033837835515343015
8.957915831663327	0.027793939301499225	0.019271357657826862	0.03395536873135665
8.977955911823647	0.027827793641091392	0.019300824023476562	0.034072995245626174
8.997995991983968	0.027861560160466356	0.0193302140536613	0.034190714815263944
9.018036072144287	0.027895239089452014	0.019359527945556156	0.03430852719803994
9.038076152304608	0.027928830657223493	0.019388765895841657	0.034426432152379484
9.05811623246493	0.027962335092306317	0.019417928100704654	0.03454442943736071
9.07815631262525	0.027995752622579452	0.019447014755839175	0.034662518812712234
9.098196392785571	0.028029083475278396	0.019476026056447306	0.0347807000388108
9.118236472945892	0.028062327876998236	0.019504962197240124	0.034898972876678966
9.138276553106213	0.028095486053696526	0.019533823372438523	0.03501733708798281
9.158316633266534	0.028128558230696314	0.01956260977577416	0.03513579243502962
9.178356713426853	0.028161544632688964	0.019591321600490347	0.03525433868076557
9.198396793587174	0.0281944454837371	0.01961995903934303	0.035372975588773635
9.218436873747494	0.02822726100727726	0.01964852228460157	0.03549170292327125
9.238476953907815	0.028259991426122837	0.0196770115280498	0.03561052044910812
9.258517034068136	0.028292636962466748	0.01970542696098695	0.0357294279317641
9.278557114228457	0.02832519783788415	0.019733768774228513	0.03584842513734691
9.298597194388778	0.02835767427333506	0.019762037158107253	0.035967511832590206
9.318637274549097	0.028390066489167077	0.019790232302474144	0.03608668778485121
9.338677354709418	0.028422374705117937	0.019818354396699316	0.03620595276210882
9.358717434869739	0.02845459914031807	0.019846403629673038	0.03632530653296136
9.37875751503006	0.028486740013293158	0.019874380189806647	0.036444748866624604
9.39879759519038	0.02851879754196664	0.019902284265033553	0.03656427953292971
9.418837675350701	0.028550771943662193	0.019930116042810232	0.03668389830232113
9.438877755511022	0.02858266343510618	0.019957875710117153	0.036803604945854655
9.458917835671341	0.028614472232429997	0.01998556345345976	0.03692339923519543
9.478957915831662	0.02864619855117259	0.02001317945886955	0.03704328094261591
9.498997995991983	0.028677842606282738	0.020040723911904944	0.037163249840993846
9.519038076152304	0.02870940461212138	0.020068196997652388	0.03728330570381046
9.539078156312625	0.02874088478246394	0.020095598900727277	0.03740344830514838
9.559118236472946	0.028772283330502618	0.020122929805274963	0.03752367741968984
9.579158316633267	0.028803600468848653	0.020150189894971828	0.03764399282271463
9.599198396793588	0.02883483640953451	0.02017737935302619	0.037764394290098265
9.619238476953907	0.028865991364016113	0.020204498362179385	0.037884881598310126
9.639278557114228	0.028897065543175074	0.02023154710470677	0.03800545452441157
9.659318637274549	0.028928059157320756	0.020258525762418714	0.038126112846054015
9.67935871743487	0.028958972416192504	0.020285434516661625	0.0382468563414772
9.69939879759519	0.028989805528961705	0.020312273548318955	0.038367684789507285
9.719438877755511	0.029020558704233874	0.02033904303781226	0.038488597969555005
9.739478957915832	0.029051232150050798	0.0203657431651022	0.03860959566161393
9.759519038076151	0.029081826073892505	0.02039237410968955	0.03873067764625866
9.779559118236472	0.029112340682679344	0.020418936050616256	0.03885184370464301
9.799599198396793	0.029142776182773954	0.02044542916646643	0.03897309361849827
9.819639278557114	0.02917313277998333	0.020471853635367406	0.039094427170131396
9.839679358717435	0.02920341067956071	0.02049820963499076	0.03921584414242336
9.859719438877756	0.02923361008620756	0.020524497342553343	0.039337344318827266
9.879759519038076	0.029263731204075546	0.02055071693481832	0.039458927483366754
9.899799599198396	0.029293774236768426	0.02057686858809619	0.03958059342063423
9.919839679358716	0.02932373938734391	0.02060295247824583	0.03970234191578922
9.939879759519037	0.02935362685831561	0.020628968780675543	0.039824172754556526
9.959919839679358	0.029383436851654846	0.02065491767034406	0.03994608572322473
9.97995991983968	0.02941316956879258	0.020680799321761634	0.04006808060864433
10.0	0.029442825210621134	0.02070661390899101	0.04019015719822629
